20150330,208.2500,208.6100,206.9600,206.9800,96180400
20150331,206.4300,208.1000,206.3600,207.2600,126768704
20150401,205.7000,206.4200,204.5100,206.3900,137303600
20150402,206.4400,206.9800,205.4000,205.6200,86900896
20150406,207.8300,208.4500,205.2100,205.3700,114368200
20150407,207.2800,208.7600,207.2400,207.8600,81236304
20150408,207.9800,208.5100,207.0800,207.5500,89351904
20150409,208.9000,209.1800,207.1900,207.7800,85548896
20150410,210.0400,210.0900,208.9600,209.2000,72722896
20150413,209.0900,210.6300,209.0300,209.8700,74436600
20150414,209.4900,209.7100,208.1000,208.8500,75099904
20150415,210.4300,211.0400,209.9500,210.0500,99529296
20150416,210.3700,210.9800,209.7900,210.0300,68934896
20150417,207.9500,209.2300,207.0100,208.9400,191113200
20150420,209.8500,210.2500,208.9600,209.0600,92189504
20150421,209.6000,210.8600,209.2400,210.6700,72559800
20150422,210.6300,210.8500,208.9000,210.0100,78264600
20150423,211.1600,211.9400,210.0100,210.1500,102585904
20150424,211.6500,211.9700,211.1100,211.6600,61327400
20150427,210.7700,212.4800,210.5400,212.3300,79358096
20150428,211.4400,211.5000,209.3300,210.7400,86863504
20150429,210.5700,211.2900,209.6000,210.3700,125684896
20150430,208.4600,210.3500,207.6200,209.8800,161304896
20150501,210.7200,210.7700,209.2800,209.4000,103399696
20150504,211.3200,212.0200,211.1000,211.2300,70927200
20150505,208.9000,211.4600,208.7300,211.0300,113326200
20150506,208.0400,209.9300,206.7600,209.5600,135060192
20150507,208.8700,209.3800,207.5200,207.9200,88244896
20150508,211.6200,211.8600,210.7800,210.8800,155877296
20150511,210.6100,211.8900,210.5200,211.5700,75708096
20150512,209.9800,210.6300,208.6200,209.6100,119727600
20150513,210.0200,211.2200,209.7400,210.4700,94667904
20150514,212.2100,212.3200,210.9100,211.2400,95934000
20150515,212.4400,212.6100,211.8600,212.4400,76510096
20150518,213.1000,213.4000,212.1600,212.2400,74549696
20150519,213.0300,213.5700,212.6900,213.2400,72114600
20150520,212.8800,213.7800,212.5000,213.1500,76857504
20150521,213.5000,213.7500,212.5100,212.7100,64764600
20150522,212.9900,213.5400,212.9100,213.0400,57433500
20150526,210.7000,212.9100,210.2000,212.4000,124308600
20150527,212.7000,212.9800,210.7600,211.2500,93214000
20150528,212.4600,212.5900,211.6300,212.3300,74974600
20150529,211.1400,212.4300,210.8200,212.3800,124919600
20150601,211.5700,212.3400,210.6200,211.9400,93338800
20150602,211.3600,212.1900,210.2700,211.0200,91531000
20150603,211.9200,212.6700,211.3300,212.0000,87820896
20150604,210.1300,211.8600,209.7500,211.0700,151882800
20150605,209.7700,210.5800,208.9800,209.9500,121704704
20150608,208.4800,209.8200,208.3900,209.6400,89063296
20150609,208.4500,209.1000,207.6900,208.4500,105034704
20150610,210.9600,211.4100,209.3000,209.3700,134551296
20150611,211.6300,212.0900,211.2000,211.4800,73876400
20150612,210.0100,211.4800,209.6800,210.6400,135382400
20150615,209.1000,209.4500,207.7900,208.6400,124384200
20150616,210.2500,210.3500,208.7200,208.9300,85308200
20150617,210.5900,211.3200,209.3600,210.5900,126708600
20150618,212.7800,213.3400,210.6300,211.3100,165867904
20150619,210.8100,211.5500,210.3600,211.4600,130478704
20150622,211.8900,212.5900,211.6400,211.9100,70696000
20150623,212.0500,212.4400,211.5700,212.1400,68476800
20150624,210.5100,212.1700,210.4700,211.7200,92307296
20150625,209.8600,211.2500,209.7700,211.1000,97107400
20150626,209.8200,210.5800,209.1600,210.2900,104174800
20150629,205.4200,209.8300,205.3300,208.0500,202621296
20150630,205.8500,207.3200,205.2800,207.2600,182925104
20150701,207.5000,208.0300,206.5600,207.7300,135979904
20150702,207.3200,208.2700,206.8100,208.0700,104373696
20150706,206.7200,207.6500,205.5300,205.7700,117975400
20150707,208.0100,208.1700,204.1100,206.9600,173820192
20150708,204.5300,206.7600,204.2500,206.4200,164020096
20150709,204.9000,207.3500,204.7700,207.0400,144113104
20150710,207.4800,207.9800,204.9500,207.2900,129456896
20150713,209.7600,209.9000,208.9400,208.9900,106069400
20150714,210.6800,211.0500,209.6500,209.7200,81709600
20150715,210.6100,211.2800,210.0400,210.7300,97914096
20150716,212.3000,212.3000,211.5800,211.8700,106683296
20150717,212.4700,212.5500,211.8000,212.2900,89030000
20150720,212.5900,213.1800,212.2100,212.7500,70446800
20150721,211.7600,212.7400,211.3900,212.4300,77965000
20150722,211.3700,211.7700,210.8900,210.9300,88667904
20150723,210.1800,211.6500,209.7500,211.5300,90509104
20150724,208.0000,210.3700,207.6000,210.3000,117755000
20150727,206.7900,207.5500,206.2600,206.9400,132361104
20150728,209.3300,209.5000,206.8000,207.7900,123544800
20150729,210.7700,211.0400,209.3100,209.4800,105791296
20150730,210.8200,211.0200,209.4200,210.1600,91304400
20150731,210.5000,211.4500,210.1600,211.4200,103266896
20150803,209.7900,210.5300,208.6500,210.4600,113965696
20150804,209.3800,210.2500,208.8000,209.7000,81820800
20150805,210.0700,211.3100,209.7300,210.4500,85786800
20150806,208.3500,210.4200,207.6500,210.2900,116030800
20150807,207.9500,208.3400,206.8700,208.1600,117858000
20150810,210.5700,210.6700,209.2800,209.2800,80270704
20150811,208.6600,209.4700,207.7600,208.9700,126081400
20150812,208.9200,209.1400,205.3600,207.1100,172123696
20150813,208.6600,209.5500,208.0100,208.7300,89383296
20150814,209.4200,209.5100,208.2600,208.4300,72786496
20150817,210.5900,210.5900,208.1600,208.7100,79072600
20150818,209.9800,210.6800,209.7000,210.2600,71692704
20150819,208.3200,210.0100,207.3500,209.0900,172946000
20150820,203.9700,208.2900,203.9000,206.5100,194327904
20150821,197.8300,203.9400,197.5200,201.7300,346588512
20150824,189.5000,197.4800,182.4000,187.4900,507244288
20150825,187.2700,195.4500,186.9200,195.4300,369833088
20150826,194.4600,194.7900,188.3700,192.0800,339256992
20150827,199.2700,199.4200,195.2100,197.0200,274143904
20150828,199.2800,199.8400,197.9200,198.5000,160414400
20150831,197.6700,199.1300,197.0100,198.1100,163298800
20150901,191.7700,194.7700,190.7300,193.1200,256000400
20150902,195.4100,195.4600,192.4200,194.6200,160269296
20150903,195.5500,198.0500,194.9600,196.2600,152087808
20150904,192.5900,193.8600,191.6100,192.8500,207080992
20150908,197.4300,197.6100,195.1700,195.9400,116025696
20150909,194.7900,199.4700,194.3500,199.3200,149347696
20150910,195.8500,197.2200,194.2500,194.5600,158611104
20150911,196.7400,196.8200,194.5300,195.3800,119691200
20150914,196.0100,197.0100,195.4300,196.9500,79452000
20150915,198.4500,198.9900,195.9600,196.6100,113806200
20150916,200.1800,200.4100,198.4100,198.8200,99581600
20150917,199.7300,202.8900,199.2800,200.0200,276046592
20150918,195.4500,198.6800,194.9600,195.7100,223657504
20150921,196.4600,197.6800,195.2100,196.4400,105726200
20150922,193.9000,194.4600,192.5600,193.8800,153890896
20150923,193.6000,194.6700,192.9100,194.1100,92790600
20150924,192.9000,193.4500,190.5600,192.1500,159378800
20150925,192.8700,195.0000,191.8100,194.6400,155054800
20150928,188.0100,191.9100,187.6400,191.7800,178515904
20150929,188.1200,189.7400,186.9300,188.2700,159045600
20150930,191.6300,191.8300,189.4400,190.3700,163452000
20151001,192.1300,192.4900,189.8200,192.0800,131079000
20151002,195.0000,195.0300,189.1200,189.7700,211003296
20151005,198.4700,198.7400,196.3300,196.4600,126320800
20151006,197.7900,198.9800,197.0000,198.3100,110274496
20151007,199.4100,199.8300,197.4800,198.9000,124307296
20151008,201.2100,201.5500,198.5900,198.9500,153055200
20151009,201.3300,201.9000,200.5800,201.3800,107069200
20151012,201.5200,201.7600,200.9100,201.4200,56395600
20151013,200.2500,202.1600,200.0500,200.6500,88038704
20151014,199.2900,200.8700,198.9400,200.1800,99106200
20151015,202.3500,202.3600,199.6400,200.0800,134142200
20151016,203.2700,203.2900,201.9200,202.8300,109692896
20151019,203.3700,203.3700,202.1300,202.5000,76523904
20151020,203.1100,203.8400,202.5500,202.8500,78448496
20151021,201.8500,203.7900,201.6500,203.6100,102038000
20151022,205.2600,205.5100,201.8500,202.9800,174911696
20151023,207.5100,207.9500,206.3000,207.2500,144442304
20151026,207.0000,207.3700,206.5600,207.3000,69033000
20151027,206.6000,207.0000,205.7900,206.2000,77905800
20151028,208.9500,208.9800,206.2100,207.0000,135906704
20151029,208.8300,209.2700,208.2100,208.3500,90525504
20151030,207.9300,209.4400,207.7400,209.0600,131076896
20151102,210.3900,210.6200,208.1700,208.3200,86270800
20151103,211.0000,211.6600,209.7000,209.9700,95246096
20151104,210.3600,211.5000,209.7200,211.3500,96224496
20151105,210.1500,210.9800,209.0900,210.4300,78408704
20151106,210.0400,210.3200,208.4600,209.7400,110471504
20151109,208.0800,209.4900,206.9500,209.3100,131008704
20151110,208.5600,208.6000,207.1900,207.5100,75874600
