20150820,90.5600,94.7700,90.4600,93.5400,44598200
20150821,86.0600,89.1800,85.6100,87.5200,62778700
20150824,82.0900,82.0900,72.0000,77.0300,83710704
20150825,83.0000,87.6700,83.0000,86.9500,52021200
20150826,87.1900,87.4600,83.2600,85.9500,45124300
20150827,89.7300,90.0600,87.1900,89.1000,42431400
20150828,91.0100,91.4800,89.7900,89.8800,33215900
20150831,89.4300,91.0500,88.8900,90.6000,32850700
20150901,87.2300,89.3900,86.5000,86.8500,36097400
20150902,89.8900,89.8900,87.6300,88.8100,27190500
20150903,88.1500,89.8200,87.7300,89.7600,27048200
20150904,88.2600,88.3900,86.7000,87.2000,27328700
20150908,89.5300,90.2400,88.8300,89.6900,27012500
20150909,90.4400,91.9800,90.1700,90.7800,32551100
20150910,91.9800,92.0600,89.6300,90.0700,26437400
20150911,92.0500,92.0800,91.1300,91.6800,21185000
20150914,92.3100,92.6200,91.6000,92.3100,20127900
20150915,92.9000,93.2500,91.7900,92.3700,18859400
20150916,93.4500,93.6000,92.6300,92.9000,16321200
20150917,94.3400,95.5100,92.9000,93.3700,27841800
20150918,94.4000,95.1900,93.0500,93.2000,62300000
20150921,95.5500,96.4900,94.5200,94.6200,28790000
20150922,92.9600,94.6800,91.9200,93.7700,36888900
20150923,93.9700,94.3200,92.8000,93.4000,21701400
20150924,94.4100,94.7700,92.2400,93.0600,29106000
20150925,92.7700,95.8500,92.0600,95.7900,28961600
20150928,89.2100,92.2900,88.1800,92.0800,41199900
20150929,86.6700,90.0600,85.7200,89.1000,42281800
20150930,89.9000,90.0200,88.0100,88.4400,36169100
20151001,90.9500,90.9500,88.3600,90.0500,29283700
20151002,92.0700,92.2000,88.3700,88.9000,37881700
20151005,94.0100,94.2700,92.6600,92.9400,27292500
20151006,92.8000,94.1700,92.3400,94.0800,22488300
20151007,92.4000,93.6600,91.3700,93.1100,24129300
20151008,92.4700,93.2200,90.4700,91.8900,27290500
20151009,93.2400,93.7400,92.2400,92.9000,20012900
20151012,94.2600,94.6000,92.6700,93.3200,18449600
20151013,94.1200,95.3700,93.5500,93.6600,19480300
20151014,94.0700,95.2000,93.6100,94.0800,19253400
20151015,95.9600,96.3000,94.9000,94.9900,27557500
20151016,97.5400,97.5900,95.3500,96.1800,25412900
20151019,98.4700,98.5700,96.9200,97.1800,23729900
20151020,97.0000,99.5900,96.5600,98.7300,30881800
20151021,97.1100,98.1800,96.4700,97.3700,21917800
20151022,99.6700,99.7300,97.5500,97.7900,26392100
20151023,102.1900,102.8500,100.1600,101.9100,42809700
20151026,103.7700,103.8100,101.5500,102.2000,25961200
20151027,103.7000,104.1000,102.4000,102.9400,23795500
20151028,104.2000,104.4800,102.9200,103.9000,24081500
20151029,104.8800,105.1200,103.5200,103.9600,20316700
20151030,101.9700,104.7200,101.6500,104.5100,33487100
20151102,103.3100,103.4700,101.1800,101.7200,24003900
20151103,102.5800,103.6500,102.4000,103.2200,21242300
20151104,103.9400,104.1400,102.4800,103.1900,43469300
20151105,108.7600,110.6500,107.9500,108.8000,63232900
20151106,107.1000,108.7400,105.9100,108.0400,35084300
20151109,106.4900,108.2500,105.8600,107.0000,26383500
20151110,107.9100,108.1500,105.2400,105.9600,25031700
20151111,109.0100,109.8700,107.1100,108.2700,25057100
